Name,CNIC,ADDRESS,DOB,Province,Contact,Status,City
Khalid Mahmood,3530000000451,"House#234 st# fasail colony, Abbottabad",9/21/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000452,"House#234 st# fasail colony, Abbottabad",9/22/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000453,"House#234 st# fasail colony, Abbottabad",9/23/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000454,"House#234 st# fasail colony, Abbottabad",9/24/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000455,"House#234 st# fasail colony, Abbottabad",9/25/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000456,"House#234 st# fasail colony, Abbottabad",9/26/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000457,"House#234 st# fasail colony, Abbottabad",9/27/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000458,"House#234 st# fasail colony, Abbottabad",9/28/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000459,"House#234 st# fasail colony, Abbottabad",9/29/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000460,"House#234 st# fasail colony, Abbottabad",9/30/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000461,"House#234 st# fasail colony, Abbottabad",10/01/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000462,"House#234 st# fasail colony, Abbottabad",10/02/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000463,"House#234 st# fasail colony, Abbottabad",10/03/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000464,"House#234 st# fasail colony, Abbottabad",10/04/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000465,"House#234 st# fasail colony, Abbottabad",10/05/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000466,"House#234 st# fasail colony, Abbottabad",10/06/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000467,"House#234 st# fasail colony, Abbottabad",10/07/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000468,"House#234 st# fasail colony, Abbottabad",10/08/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000469,"House#234 st# fasail colony, Abbottabad",10/09/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000470,"House#234 st# fasail colony, Abbottabad",10/10/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000471,"House#234 st# fasail colony, Abbottabad",10/11/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000472,"House#234 st# fasail colony, Abbottabad",10/12/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000473,"House#234 st# fasail colony, Abbottabad",10/13/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000474,"House#234 st# fasail colony, Abbottabad",10/14/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000475,"House#234 st# fasail colony, Abbottabad",10/15/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000476,"House#234 st# fasail colony, Abbottabad",10/16/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000477,"House#234 st# fasail colony, Abbottabad",10/17/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000478,"House#234 st# fasail colony, Abbottabad",10/18/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000479,"House#234 st# fasail colony, Abbottabad",10/19/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000480,"House#234 st# fasail colony, Abbottabad",10/20/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000481,"House#234 st# fasail colony, Abbottabad",10/21/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000482,"House#234 st# fasail colony, Abbottabad",10/22/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000483,"House#234 st# fasail colony, Abbottabad",10/23/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000484,"House#234 st# fasail colony, Abbottabad",10/24/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000485,"House#234 st# fasail colony, Abbottabad",10/25/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000486,"House#234 st# fasail colony, Abbottabad",10/26/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000487,"House#234 st# fasail colony, Abbottabad",10/27/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000488,"House#234 st# fasail colony, Abbottabad",10/28/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000489,"House#234 st# fasail colony, Abbottabad",10/29/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000490,"House#234 st# fasail colony, Abbottabad",10/30/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000491,"House#234 st# fasail colony, Abbottabad",10/31/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000492,"House#234 st# fasail colony, Abbottabad",11/01/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000493,"House#234 st# fasail colony, Abbottabad",11/02/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000494,"House#234 st# fasail colony, Abbottabad",11/03/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000495,"House#234 st# fasail colony, Abbottabad",11/04/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000496,"House#234 st# fasail colony, Abbottabad",11/05/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000497,"House#234 st# fasail colony, Abbottabad",11/06/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000498,"House#234 st# fasail colony, Abbottabad",11/07/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Abbottabad
Khalid Mahmood,3530000000499,"House#234 st# fasail colony, Ayubia",11/08/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000500,"House#234 st# fasail colony, Ayubia",11/09/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000501,"House#234 st# fasail colony, Ayubia",11/10/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000502,"House#234 st# fasail colony, Ayubia",11/11/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000503,"House#234 st# fasail colony, Ayubia",11/12/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000504,"House#234 st# fasail colony, Ayubia",11/13/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000505,"House#234 st# fasail colony, Ayubia",11/14/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000506,"House#234 st# fasail colony, Ayubia",11/15/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000507,"House#234 st# fasail colony, Ayubia",11/16/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000508,"House#234 st# fasail colony, Ayubia",11/17/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000509,"House#234 st# fasail colony, Ayubia",11/18/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000510,"House#234 st# fasail colony, Ayubia",11/19/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000511,"House#234 st# fasail colony, Ayubia",11/20/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000512,"House#234 st# fasail colony, Ayubia",11/21/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000513,"House#234 st# fasail colony, Ayubia",11/22/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000514,"House#234 st# fasail colony, Ayubia",11/23/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000515,"House#234 st# fasail colony, Ayubia",11/24/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000516,"House#234 st# fasail colony, Ayubia",11/25/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000517,"House#234 st# fasail colony, Ayubia",11/26/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000518,"House#234 st# fasail colony, Ayubia",11/27/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000519,"House#234 st# fasail colony, Ayubia",11/28/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000520,"House#234 st# fasail colony, Ayubia",11/29/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000521,"House#234 st# fasail colony, Ayubia",11/30/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000522,"House#234 st# fasail colony, Ayubia",12/01/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000523,"House#234 st# fasail colony, Ayubia",12/02/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000524,"House#234 st# fasail colony, Ayubia",12/03/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000525,"House#234 st# fasail colony, Ayubia",12/04/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000526,"House#234 st# fasail colony, Ayubia",12/05/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000527,"House#234 st# fasail colony, Ayubia",12/06/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000528,"House#234 st# fasail colony, Ayubia",12/07/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000529,"House#234 st# fasail colony, Ayubia",12/08/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000530,"House#234 st# fasail colony, Ayubia",12/09/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000531,"House#234 st# fasail colony, Ayubia",12/10/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000532,"House#234 st# fasail colony, Ayubia",12/11/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000533,"House#234 st# fasail colony, Ayubia",12/12/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000534,"House#234 st# fasail colony, Ayubia",12/13/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000535,"House#234 st# fasail colony, Ayubia",12/14/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000536,"House#234 st# fasail colony, Ayubia",12/15/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000537,"House#234 st# fasail colony, Ayubia",12/16/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000538,"House#234 st# fasail colony, Ayubia",12/17/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000539,"House#234 st# fasail colony, Ayubia",12/18/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000540,"House#234 st# fasail colony, Ayubia",12/19/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000541,"House#234 st# fasail colony, Ayubia",12/20/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000542,"House#234 st# fasail colony, Ayubia",12/21/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000543,"House#234 st# fasail colony, Ayubia",12/22/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000544,"House#234 st# fasail colony, Ayubia",12/23/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000545,"House#234 st# fasail colony, Ayubia",12/24/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000546,"House#234 st# fasail colony, Ayubia",12/25/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000547,"House#234 st# fasail colony, Ayubia",12/26/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000548,"House#234 st# fasail colony, Ayubia",12/27/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Ayubia
Khalid Mahmood,3530000000549,"House#234 st# fasail colony, Kohat",12/28/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000550,"House#234 st# fasail colony, Kohat",12/29/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000551,"House#234 st# fasail colony, Kohat",12/30/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000552,"House#234 st# fasail colony, Kohat",12/31/1998,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000553,"House#234 st# fasail colony, Kohat",01/01/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000554,"House#234 st# fasail colony, Kohat",01/02/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000555,"House#234 st# fasail colony, Kohat",01/03/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000556,"House#234 st# fasail colony, Kohat",01/04/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000557,"House#234 st# fasail colony, Kohat",01/05/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000558,"House#234 st# fasail colony, Kohat",01/06/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000559,"House#234 st# fasail colony, Kohat",01/07/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000560,"House#234 st# fasail colony, Kohat",01/08/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000561,"House#234 st# fasail colony, Kohat",01/09/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000562,"House#234 st# fasail colony, Kohat",01/10/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000563,"House#234 st# fasail colony, Kohat",01/11/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000564,"House#234 st# fasail colony, Kohat",01/12/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000565,"House#234 st# fasail colony, Kohat",1/13/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000566,"House#234 st# fasail colony, Kohat",1/14/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000567,"House#234 st# fasail colony, Kohat",1/15/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000568,"House#234 st# fasail colony, Kohat",1/16/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000569,"House#234 st# fasail colony, Kohat",1/17/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000570,"House#234 st# fasail colony, Kohat",1/18/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000571,"House#234 st# fasail colony, Kohat",1/19/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000572,"House#234 st# fasail colony, Kohat",1/20/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000573,"House#234 st# fasail colony, Kohat",1/21/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000574,"House#234 st# fasail colony, Kohat",1/22/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000575,"House#234 st# fasail colony, Kohat",1/23/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000576,"House#234 st# fasail colony, Kohat",1/24/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000577,"House#234 st# fasail colony, Kohat",1/25/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000578,"House#234 st# fasail colony, Kohat",1/26/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000579,"House#234 st# fasail colony, Kohat",1/27/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000580,"House#234 st# fasail colony, Kohat",1/28/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000581,"House#234 st# fasail colony, Kohat",1/29/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000582,"House#234 st# fasail colony, Kohat",1/30/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000583,"House#234 st# fasail colony, Kohat",1/31/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000584,"House#234 st# fasail colony, Kohat",02/01/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000585,"House#234 st# fasail colony, Kohat",02/02/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000586,"House#234 st# fasail colony, Kohat",02/03/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000587,"House#234 st# fasail colony, Kohat",02/04/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Khalid Mahmood,3530000000588,"House#234 st# fasail colony, Kohat",02/05/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Javed Ahmad,3530000000589,"House#234 st# fasail colony, Kohat",02/06/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Javed Ahmad,3530000000590,"House#234 st# fasail colony, Kohat",02/07/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Javed Ahmad,3530000000591,"House#234 st# fasail colony, Kohat",02/08/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Javed Ahmad,3530000000592,"House#234 st# fasail colony, Kohat",02/09/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Javed Ahmad,3530000000593,"House#234 st# fasail colony, Kohat",02/10/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Javed Ahmad,3530000000594,"House#234 st# fasail colony, Kohat",02/11/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Javed Ahmad,3530000000595,"House#234 st# fasail colony, Kohat",02/12/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Javed Ahmad,3530000000596,"House#234 st# fasail colony, Kohat",2/13/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Javed Ahmad,3530000000597,"House#234 st# fasail colony, Kohat",2/14/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
Javed Ahmad,3530000000598,"House#234 st# fasail colony, Kohat",2/15/1999,Khyber Pakhtunkhwa ,923047877535,Alive,Kohat
